invoice_id,customer_id,project_id,invoice_date,due_date,payment_date,subtotal,tax_rate,tax_amount,total,currency,status,payment_method,notes,terms
INV-003001,622,PRJ-00445,2024-10-22,2024-12-21,,115746.81,0.08,9259.74,125006.55,USD,Overdue,,,Net 30
INV-003002,4312,PRJ-00347,2023-09-19,2023-11-18,,128643.89,0.08,10291.51,138935.4,USD,Sent,,,Net 45
INV-003003,371,PRJ-00684,2023-09-07,2023-11-06,,146115.52,0.08,11689.24,157804.75999999998,USD,Cancelled,,,Net 45
INV-003004,1007,PRJ-00255,2020-05-28,2020-07-27,2020-07-17,65051.77,0.08,5204.14,70255.91,USD,Paid,Credit Card,,Net 15
INV-003005,2729,PRJ-00508,2020-11-28,2020-12-13,2020-12-18,172965.24,0.08,13837.22,186802.46,USD,Paid,Credit Card,,Net 60
INV-003006,2620,PRJ-00823,2024-03-25,2024-05-09,,54200.83,0.08,4336.07,58536.9,USD,Overdue,,,Net 45
INV-003007,2082,PRJ-00947,2022-07-15,2022-09-13,,35502.52,0.08,2840.2,38342.719999999994,USD,Draft,,Community assume until song.,Net 15
INV-003008,4214,PRJ-01000,2020-02-18,2020-04-03,2020-04-02,112875.58,0.08,9030.05,121905.63,USD,Paid,Bank Transfer,,Net 45
INV-003009,4594,PRJ-00480,2024-05-26,2024-07-10,,26163.7,0.08,2093.1,28256.8,USD,Cancelled,,,Net 60
INV-003010,3645,PRJ-00887,2024-04-07,2024-06-06,,49193.22,0.08,3935.46,53128.68,USD,Cancelled,,,Net 60
INV-003011,1438,PRJ-00462,2024-12-17,2025-01-16,2025-01-08,57155.47,0.08,4572.44,61727.91,USD,Paid,Bank Transfer,Represent card campaign behavior.,Net 15
INV-003012,683,PRJ-00947,2020-12-05,2020-12-20,,44855.97,0.08,3588.48,48444.450000000004,USD,Overdue,,,Net 30
INV-003013,2630,PRJ-00551,2023-11-03,2023-11-18,2023-11-08,106334.51,0.08,8506.76,114841.26999999999,USD,Paid,Wire Transfer,City action when exist south say away enjoy.,Net 60
INV-003014,2215,PRJ-00970,2020-12-12,2021-01-11,,176982.52,0.08,14158.6,191141.12,USD,Overdue,,,Net 60
INV-003015,2575,PRJ-01178,2024-06-11,2024-07-11,2024-07-05,188054.39,0.08,15044.35,203098.74000000002,USD,Paid,PayPal,,Net 60
INV-003016,2405,PRJ-00022,2020-03-29,2020-05-13,2020-05-17,153263.51,0.08,12261.08,165524.59,USD,Paid,Credit Card,,Net 30
INV-003017,3614,PRJ-00138,2023-09-26,2023-11-10,,161431.29,0.08,12914.5,174345.79,USD,Cancelled,,,Net 30
INV-003018,4669,PRJ-00005,2020-04-11,2020-06-10,,5886.84,0.08,470.95,6357.79,USD,Cancelled,,Sit director know medical.,Net 15
INV-003019,1453,,2023-07-05,2023-08-04,,103574.25,0.08,8285.94,111860.19,USD,Cancelled,,,Net 45
INV-003020,2562,PRJ-00475,2022-06-03,2022-07-03,2022-07-08,157546.45,0.08,12603.72,170150.17,USD,Paid,Wire Transfer,Strong thought institution either should operation professional.,Net 60
INV-003021,122,PRJ-00282,2022-08-28,2022-09-27,2022-09-25,18048.71,0.08,1443.9,19492.61,USD,Paid,Check,Institution whole major experience campaign quite.,Net 45
INV-003022,844,PRJ-00228,2023-02-08,2023-04-09,2023-04-09,79405.53,0.08,6352.44,85757.97,USD,Paid,Wire Transfer,,Net 30
INV-003023,241,PRJ-00182,2022-09-04,2022-10-04,,118836.95,0.08,9506.96,128343.91,USD,Draft,,,Net 45
INV-003024,2128,PRJ-00266,2022-07-04,2022-08-03,,195395.79,0.08,15631.66,211027.45,USD,Cancelled,,,Net 30
INV-003025,2107,PRJ-00316,2023-11-19,2024-01-18,,23955.07,0.08,1916.41,25871.48,USD,Overdue,,,Net 30
INV-003026,3201,,2021-12-25,2022-01-24,,175172.39,0.08,14013.79,189186.18000000002,USD,Cancelled,,,Net 60
INV-003027,3507,PRJ-00265,2021-10-15,2021-11-29,,19140.88,0.08,1531.27,20672.15,USD,Overdue,,,Net 60
INV-003028,1623,PRJ-00879,2024-01-07,2024-01-22,,68677.15,0.08,5494.17,74171.31999999999,USD,Draft,,,Net 60
INV-003029,1351,PRJ-00676,2023-08-29,2023-10-28,,41228.53,0.08,3298.28,44526.81,USD,Cancelled,,Evening not effect partner year significant class.,Net 30
INV-003030,1830,PRJ-00449,2020-04-29,2020-05-29,2020-06-01,17761.67,0.08,1420.93,19182.6,USD,Paid,Check,Something star address easy.,Net 60
INV-003031,4073,PRJ-00398,2024-07-11,2024-09-09,,117247.85,0.08,9379.83,126627.68000000001,USD,Cancelled,,,Net 15
INV-003032,22,PRJ-01032,2020-03-09,2020-04-23,,143321.8,0.08,11465.74,154787.53999999998,USD,Sent,,,Net 45
INV-003033,4528,PRJ-00755,2020-03-24,2020-05-23,,120885.57,0.08,9670.85,130556.42000000001,USD,Cancelled,,Take night tax write environment.,Net 30
INV-003034,1077,PRJ-00132,2022-08-21,2022-09-20,2022-09-18,60592.53,0.08,4847.4,65439.93,USD,Paid,Bank Transfer,Discuss goal himself like deal.,Net 30
INV-003035,4780,PRJ-00385,2021-07-02,2021-08-01,,70130.0,0.08,5610.4,75740.4,USD,Overdue,,,Net 45
INV-003036,1823,PRJ-00018,2023-02-24,2023-04-10,2023-04-10,18811.69,0.08,1504.94,20316.629999999997,USD,Paid,Bank Transfer,,Net 30
INV-003037,2394,,2022-04-05,2022-05-20,,171480.46,0.08,13718.44,185198.9,USD,Overdue,,Play use guy purpose use.,Net 45
INV-003038,462,PRJ-00890,2023-09-11,2023-10-11,,105252.15,0.08,8420.17,113672.31999999999,USD,Cancelled,,,Net 30
INV-003039,3383,PRJ-00080,2024-08-14,2024-10-13,,81341.7,0.08,6507.34,87849.04,USD,Draft,,,Net 60
INV-003040,804,PRJ-00906,2022-08-18,2022-10-17,,93549.57,0.08,7483.97,101033.54000000001,USD,Overdue,,Stage crime education surface study.,Net 30
INV-003041,315,PRJ-00689,2021-06-28,2021-08-27,,139522.02,0.08,11161.76,150683.78,USD,Draft,,,Net 45
INV-003042,3135,PRJ-01114,2022-01-30,2022-03-16,,161085.57,0.08,12886.85,173972.42,USD,Draft,,,Net 60
INV-003043,3384,PRJ-00838,2022-05-20,2022-06-19,,76207.24,0.08,6096.58,82303.82,USD,Cancelled,,Customer really while part reveal newspaper.,Net 60
INV-003044,3334,PRJ-00770,2022-02-10,2022-03-12,,115951.83,0.08,9276.15,125227.98,USD,Cancelled,,,Net 15
INV-003045,4624,PRJ-00289,2023-08-03,2023-08-18,,5622.17,0.08,449.77,6071.9400000000005,USD,Overdue,,Difficult week whether perform goal history man.,Net 60
INV-003046,3252,PRJ-00316,2020-04-22,2020-05-07,,192632.44,0.08,15410.6,208043.04,USD,Overdue,,Power feel really military.,Net 45
INV-003047,4191,PRJ-01128,2023-07-11,2023-07-26,,35577.76,0.08,2846.22,38423.98,USD,Overdue,,,Net 60
INV-003048,868,PRJ-00562,2024-02-04,2024-02-19,,145736.47,0.08,11658.92,157395.39,USD,Sent,,,Net 15
INV-003049,4036,PRJ-00370,2022-11-22,2023-01-21,,5959.37,0.08,476.75,6436.12,USD,Cancelled,,,Net 60
INV-003050,4595,PRJ-00255,2021-12-09,2022-02-07,,8135.14,0.08,650.81,8785.95,USD,Cancelled,,,Net 15
INV-003051,2128,PRJ-00839,2022-04-06,2022-05-21,,113807.64,0.08,9104.61,122912.25,USD,Draft,,,Net 45
INV-003052,3877,PRJ-00753,2021-01-02,2021-02-16,,183507.96,0.08,14680.64,198188.59999999998,USD,Overdue,,,Net 60
INV-003053,3246,PRJ-00140,2022-12-06,2023-01-20,2023-01-24,175139.46,0.08,14011.16,189150.62,USD,Paid,Credit Card,Green sound century service.,Net 15
INV-003054,423,PRJ-00939,2022-11-03,2022-12-18,,72614.93,0.08,5809.19,78424.12,USD,Draft,,,Net 30
INV-003055,4281,PRJ-00156,2021-03-12,2021-03-27,,54272.0,0.08,4341.76,58613.76,USD,Draft,,Join field song particularly value day.,Net 45
INV-003056,3273,PRJ-01154,2021-12-27,2022-02-10,2022-02-07,162223.64,0.08,12977.89,175201.53000000003,USD,Paid,Bank Transfer,,Net 15
INV-003057,4043,PRJ-01072,2020-08-19,2020-10-03,2020-09-25,170992.47,0.08,13679.4,184671.87,USD,Paid,Check,,Net 15
INV-003058,4001,PRJ-00744,2021-09-18,2021-11-17,,181499.03,0.08,14519.92,196018.95,USD,Draft,,,Net 60
INV-003059,2251,PRJ-01188,2021-12-08,2022-02-06,,145379.6,0.08,11630.37,157009.97,USD,Draft,,,Net 60
INV-003060,3110,PRJ-00399,2022-03-16,2022-04-15,,33540.36,0.08,2683.23,36223.590000000004,USD,Sent,,,Net 45
INV-003061,543,PRJ-00301,2024-09-02,2024-09-17,2024-09-16,169993.66,0.08,13599.49,183593.15,USD,Paid,Check,,Net 60
INV-003062,4328,PRJ-00823,2023-08-15,2023-09-29,,73193.0,0.08,5855.44,79048.44,USD,Draft,,,Net 30
INV-003063,303,PRJ-00888,2021-02-26,2021-04-12,,31200.18,0.08,2496.01,33696.19,USD,Draft,,,Net 15
INV-003064,427,,2024-04-19,2024-06-03,2024-06-07,95038.07,0.08,7603.05,102641.12000000001,USD,Paid,Wire Transfer,,Net 15
INV-003065,4146,PRJ-00050,2024-09-13,2024-09-28,,165979.49,0.08,13278.36,179257.84999999998,USD,Overdue,,,Net 60
INV-003066,307,PRJ-01175,2022-03-18,2022-05-17,,29410.53,0.08,2352.84,31763.37,USD,Cancelled,,,Net 60
INV-003067,410,PRJ-00561,2020-09-06,2020-09-21,,145683.17,0.08,11654.65,157337.82,USD,Cancelled,,,Net 60
INV-003068,2867,PRJ-00924,2023-08-25,2023-09-09,,89529.11,0.08,7162.33,96691.44,USD,Cancelled,,,Net 60
INV-003069,4182,PRJ-00857,2021-05-24,2021-06-23,,14207.51,0.08,1136.6,15344.11,USD,Sent,,Finish pay from star.,Net 60
INV-003070,4212,PRJ-00185,2024-10-13,2024-11-27,2024-11-19,108405.07,0.08,8672.41,117077.48000000001,USD,Paid,Credit Card,,Net 30
INV-003071,3183,PRJ-00291,2022-06-30,2022-08-14,,91920.62,0.08,7353.65,99274.26999999999,USD,Overdue,,,Net 60
INV-003072,4507,PRJ-00407,2021-07-19,2021-09-02,,63481.91,0.08,5078.55,68560.46,USD,Cancelled,,,Net 45
INV-003073,4348,PRJ-00559,2020-02-11,2020-02-26,,66425.76,0.08,5314.06,71739.81999999999,USD,Overdue,,Why music trade.,Net 60
INV-003074,4290,PRJ-00932,2021-08-09,2021-09-23,,147763.0,0.08,11821.04,159584.04,USD,Cancelled,,Choice before power go evidence.,Net 60
INV-003075,1638,PRJ-00131,2023-04-13,2023-05-28,,39985.7,0.08,3198.86,43184.56,USD,Cancelled,,,Net 45
INV-003076,4173,,2022-08-18,2022-09-17,,194465.24,0.08,15557.22,210022.46,USD,Cancelled,,,Net 45
INV-003077,719,PRJ-00344,2021-01-01,2021-01-16,,173205.67,0.08,13856.45,187062.12000000002,USD,Overdue,,Understand the store.,Net 30
INV-003078,3645,PRJ-00771,2022-09-26,2022-11-25,2022-11-17,156901.86,0.08,12552.15,169454.00999999998,USD,Paid,Credit Card,Now performance herself piece feel officer.,Net 15
INV-003079,592,PRJ-00478,2023-02-20,2023-04-06,,57952.16,0.08,4636.17,62588.33,USD,Cancelled,,Study nation really above charge news official.,Net 15
INV-003080,3986,PRJ-00137,2023-10-15,2023-10-30,,104265.0,0.08,8341.2,112606.2,USD,Overdue,,Significant player movie leave nothing ok.,Net 15
INV-003081,2775,PRJ-01015,2022-06-17,2022-08-16,,126570.17,0.08,10125.61,136695.78,USD,Cancelled,,City color field Congress show which answer.,Net 45
INV-003082,532,PRJ-00810,2024-08-19,2024-10-03,2024-10-02,34715.6,0.08,2777.25,37492.85,USD,Paid,PayPal,,Net 15
INV-003083,3133,PRJ-01001,2021-10-06,2021-12-05,,90015.48,0.08,7201.24,97216.72,USD,Cancelled,,,Net 15
INV-003084,1741,PRJ-00451,2020-01-24,2020-03-09,,114026.48,0.08,9122.12,123148.59999999999,USD,Cancelled,,,Net 15
INV-003085,156,,2022-05-25,2022-07-09,,141083.53,0.08,11286.68,152370.21,USD,Cancelled,,Forget suffer trouble at call establish animal.,Net 60
INV-003086,4888,PRJ-00724,2020-04-12,2020-05-27,,21186.99,0.08,1694.96,22881.95,USD,Cancelled,,,Net 30
INV-003087,344,PRJ-01142,2022-07-29,2022-08-28,2022-08-28,88141.15,0.08,7051.29,95192.43999999999,USD,Paid,PayPal,,Net 60
INV-003088,3449,PRJ-00532,2023-12-24,2024-01-23,,92450.01,0.08,7396.0,99846.01,USD,Overdue,,Charge wall test note group similar year.,Net 15
INV-003089,2596,PRJ-00934,2022-04-27,2022-05-27,,101841.22,0.08,8147.3,109988.52,USD,Draft,,,Net 60
INV-003090,1150,PRJ-00275,2021-05-11,2021-05-26,,95881.96,0.08,7670.56,103552.52,USD,Cancelled,,Might model appear throughout budget lose.,Net 30
INV-003091,613,PRJ-00552,2022-09-07,2022-10-22,,114113.95,0.08,9129.12,123243.06999999999,USD,Overdue,,Tell sit much trial party.,Net 45
INV-003092,670,PRJ-00492,2024-10-21,2024-11-20,,69353.57,0.08,5548.29,74901.86,USD,Overdue,,,Net 15
INV-003093,1756,PRJ-00063,2023-12-16,2024-01-15,,73562.79,0.08,5885.02,79447.81,USD,Sent,,Green fine common forward real situation.,Net 30
INV-003094,4325,,2024-01-10,2024-01-25,,115689.46,0.08,9255.16,124944.62000000001,USD,Cancelled,,Finish forget place once TV.,Net 15
INV-003095,1274,PRJ-00482,2022-08-21,2022-10-05,2022-10-04,33057.3,0.08,2644.58,35701.880000000005,USD,Paid,Check,Seat alone surface herself government.,Net 15
INV-003096,1201,PRJ-01191,2024-06-13,2024-08-12,,99189.53,0.08,7935.16,107124.69,USD,Overdue,,,Net 30
INV-003097,3545,PRJ-00842,2023-04-18,2023-06-02,2023-05-23,193870.83,0.08,15509.67,209380.5,USD,Paid,PayPal,,Net 45
INV-003098,1942,PRJ-00614,2023-05-01,2023-06-15,2023-06-09,52580.86,0.08,4206.47,56787.33,USD,Paid,PayPal,,Net 45
INV-003099,1302,PRJ-00467,2022-04-27,2022-06-11,2022-06-08,114330.54,0.08,9146.44,123476.98,USD,Paid,Bank Transfer,,Net 45
INV-003100,2412,PRJ-01005,2021-04-21,2021-05-21,,167766.83,0.08,13421.35,181188.18,USD,Overdue,,,Net 45
INV-003101,4625,PRJ-00702,2020-09-18,2020-10-18,2020-10-13,109982.84,0.08,8798.63,118781.47,USD,Paid,Credit Card,,Net 45
INV-003102,3742,PRJ-00684,2020-04-16,2020-06-15,,171736.55,0.08,13738.92,185475.47,USD,Overdue,,,Net 30
INV-003103,2322,PRJ-00157,2020-02-20,2020-03-06,2020-03-02,181145.53,0.08,14491.64,195637.16999999998,USD,Paid,Bank Transfer,Catch ready garden for sit.,Net 45
INV-003104,2222,PRJ-00010,2022-12-02,2023-01-01,,179224.49,0.08,14337.96,193562.44999999998,USD,Sent,,Him difference key trip.,Net 15
INV-003105,4032,PRJ-01068,2022-07-21,2022-09-19,2022-09-11,113930.27,0.08,9114.42,123044.69,USD,Paid,PayPal,Provide loss off seem.,Net 15
INV-003106,3000,PRJ-00283,2022-03-12,2022-05-11,,188536.84,0.08,15082.95,203619.79,USD,Draft,,Agent trade study each share.,Net 60
INV-003107,2060,PRJ-00384,2020-04-09,2020-06-08,2020-06-08,94808.16,0.08,7584.65,102392.81,USD,Paid,PayPal,,Net 30
INV-003108,4643,PRJ-01000,2022-10-16,2022-11-15,,188728.25,0.08,15098.26,203826.51,USD,Draft,,,Net 15
INV-003109,1311,PRJ-00752,2021-08-07,2021-09-21,2021-09-18,153940.76,0.08,12315.26,166256.02000000002,USD,Paid,Wire Transfer,Take writer attention color trade method.,Net 30
INV-003110,2815,PRJ-00375,2023-11-07,2023-12-07,2023-11-30,189796.88,0.08,15183.75,204980.63,USD,Paid,Credit Card,,Net 30
INV-003111,891,PRJ-00652,2024-03-09,2024-03-24,,26238.55,0.08,2099.08,28337.629999999997,USD,Overdue,,,Net 45
INV-003112,4950,PRJ-00362,2024-05-03,2024-06-02,,13715.77,0.08,1097.26,14813.03,USD,Draft,,,Net 45
INV-003113,1058,PRJ-00480,2022-07-28,2022-09-11,,197147.94,0.08,15771.84,212919.78,USD,Overdue,,,Net 45
INV-003114,1688,PRJ-00007,2024-05-17,2024-06-16,,130037.76,0.08,10403.02,140440.78,USD,Cancelled,,Second happy letter.,Net 15
INV-003115,3111,PRJ-00044,2023-08-10,2023-09-09,2023-09-02,37023.48,0.08,2961.88,39985.36,USD,Paid,PayPal,,Net 45
INV-003116,2942,PRJ-00448,2020-02-17,2020-03-03,,55461.6,0.08,4436.93,59898.53,USD,Draft,,,Net 30
INV-003117,2456,PRJ-00893,2022-07-06,2022-08-05,,98527.69,0.08,7882.22,106409.91,USD,Draft,,,Net 60
INV-003118,2231,PRJ-00344,2022-03-05,2022-04-19,2022-04-21,119389.58,0.08,9551.17,128940.75,USD,Paid,Wire Transfer,,Net 15
INV-003119,4882,PRJ-00252,2021-09-06,2021-09-21,,156996.57,0.08,12559.73,169556.30000000002,USD,Cancelled,,,Net 60
INV-003120,549,PRJ-00878,2024-02-05,2024-03-21,,27459.23,0.08,2196.74,29655.97,USD,Draft,,Property begin could bring determine green late.,Net 15
INV-003121,3704,PRJ-00426,2020-07-23,2020-09-06,,132735.04,0.08,10618.8,143353.84,USD,Overdue,,,Net 15
INV-003122,4654,,2022-08-08,2022-09-07,,170466.41,0.08,13637.31,184103.72,USD,Overdue,,,Net 60
INV-003123,737,PRJ-00474,2021-07-02,2021-08-31,,162794.23,0.08,13023.54,175817.77000000002,USD,Draft,,,Net 45
INV-003124,3680,PRJ-00218,2023-11-26,2023-12-11,,48082.14,0.08,3846.57,51928.71,USD,Sent,,Member information room strong.,Net 60
INV-003125,927,PRJ-00165,2022-02-14,2022-03-31,,80878.55,0.08,6470.28,87348.83,USD,Overdue,,Face market election physical miss.,Net 60
INV-003126,943,PRJ-01074,2024-07-15,2024-07-30,,76133.48,0.08,6090.68,82224.16,USD,Sent,,,Net 15
INV-003127,242,PRJ-00470,2024-11-12,2024-12-27,,175680.65,0.08,14054.45,189735.1,USD,Cancelled,,,Net 15
INV-003128,199,PRJ-00175,2020-03-27,2020-04-26,,105018.41,0.08,8401.47,113419.88,USD,Cancelled,,,Net 15
INV-003129,3382,PRJ-00613,2021-06-14,2021-06-29,,54106.32,0.08,4328.51,58434.83,USD,Overdue,,,Net 60
INV-003130,2726,PRJ-00048,2020-09-26,2020-10-26,,126008.08,0.08,10080.65,136088.73,USD,Sent,,,Net 15
INV-003131,4514,PRJ-00127,2021-02-28,2021-03-15,,83818.64,0.08,6705.49,90524.13,USD,Overdue,,,Net 15
INV-003132,2727,PRJ-00292,2024-08-04,2024-09-18,2024-09-18,68863.68,0.08,5509.09,74372.76999999999,USD,Paid,Bank Transfer,,Net 15
INV-003133,421,PRJ-00548,2023-10-29,2023-11-28,,115858.76,0.08,9268.7,125127.45999999999,USD,Cancelled,,,Net 45
INV-003134,4498,PRJ-00501,2023-05-13,2023-07-12,,195501.51,0.08,15640.12,211141.63,USD,Cancelled,,,Net 30
INV-003135,4012,PRJ-00519,2024-04-30,2024-06-14,,107277.67,0.08,8582.21,115859.88,USD,Draft,,,Net 15
INV-003136,1195,PRJ-00588,2022-02-02,2022-03-19,,123671.78,0.08,9893.74,133565.52,USD,Cancelled,,,Net 30
INV-003137,3975,PRJ-00823,2023-11-25,2024-01-24,,38456.25,0.08,3076.5,41532.75,USD,Draft,,,Net 60
INV-003138,4373,PRJ-00726,2022-09-04,2022-10-19,,152869.53,0.08,12229.56,165099.09,USD,Overdue,,,Net 60
INV-003139,4531,PRJ-00237,2024-02-12,2024-04-12,,80663.9,0.08,6453.11,87117.01,USD,Cancelled,,,Net 60
INV-003140,2255,,2024-07-12,2024-08-11,2024-08-12,23457.85,0.08,1876.63,25334.48,USD,Paid,Wire Transfer,Idea Republican fund tax true.,Net 15
INV-003141,3306,PRJ-00685,2023-10-28,2023-12-27,,50195.71,0.08,4015.66,54211.369999999995,USD,Cancelled,,Level culture movement.,Net 60
INV-003142,939,PRJ-00969,2020-07-17,2020-08-16,2020-08-09,42194.17,0.08,3375.53,45569.7,USD,Paid,Wire Transfer,,Net 15
INV-003143,4664,PRJ-00796,2021-09-03,2021-09-18,,69910.42,0.08,5592.83,75503.25,USD,Draft,,,Net 45
INV-003144,700,,2022-07-27,2022-09-25,,117748.7,0.08,9419.9,127168.59999999999,USD,Draft,,,Net 45
INV-003145,941,PRJ-00698,2023-06-30,2023-07-30,,104785.8,0.08,8382.86,113168.66,USD,Cancelled,,,Net 45
INV-003146,4421,PRJ-00553,2022-10-28,2022-11-12,,155708.3,0.08,12456.66,168164.96,USD,Cancelled,,,Net 15
INV-003147,499,PRJ-00224,2021-01-12,2021-01-27,,121816.56,0.08,9745.32,131561.88,USD,Cancelled,,,Net 30
INV-003148,4814,PRJ-00806,2020-08-14,2020-09-13,2020-09-04,67343.93,0.08,5387.51,72731.43999999999,USD,Paid,PayPal,,Net 30
INV-003149,2036,PRJ-00421,2023-11-26,2023-12-26,,79706.0,0.08,6376.48,86082.48,USD,Cancelled,,Democrat medical night finally.,Net 15
INV-003150,4163,PRJ-00905,2024-03-20,2024-04-19,,155108.48,0.08,12408.68,167517.16,USD,Cancelled,,,Net 60
INV-003151,2704,PRJ-00754,2023-11-12,2023-12-27,,136732.98,0.08,10938.64,147671.62,USD,Overdue,,Fill much data special wind suggest family.,Net 15
INV-003152,1060,PRJ-00778,2020-06-24,2020-07-24,,178605.56,0.08,14288.44,192894.0,USD,Overdue,,Government Mr statement consumer own artist right.,Net 45
INV-003153,4248,,2024-07-10,2024-07-25,2024-07-17,130166.24,0.08,10413.3,140579.54,USD,Paid,Check,,Net 45
INV-003154,4519,PRJ-00634,2021-05-08,2021-05-23,2021-05-16,188266.13,0.08,15061.29,203327.42,USD,Paid,Credit Card,,Net 30
INV-003155,1651,PRJ-00951,2020-09-24,2020-10-24,,187010.92,0.08,14960.87,201971.79,USD,Sent,,,Net 60
INV-003156,4174,PRJ-00989,2021-01-07,2021-03-08,,91200.64,0.08,7296.05,98496.69,USD,Draft,,,Net 30
INV-003157,2867,PRJ-00250,2021-04-09,2021-05-24,,39007.1,0.08,3120.57,42127.67,USD,Draft,,,Net 60
INV-003158,4974,PRJ-00863,2020-04-27,2020-06-11,,141063.35,0.08,11285.07,152348.42,USD,Cancelled,,,Net 15
INV-003159,2560,PRJ-00217,2023-03-10,2023-05-09,2023-05-02,47582.38,0.08,3806.59,51388.97,USD,Paid,PayPal,Relationship beyond the foreign speak.,Net 45
INV-003160,2326,PRJ-00598,2022-01-19,2022-03-05,,118859.08,0.08,9508.73,128367.81,USD,Draft,,,Net 15
INV-003161,2013,PRJ-01141,2023-06-22,2023-07-22,2023-07-25,15737.9,0.08,1259.03,16996.93,USD,Paid,Bank Transfer,,Net 30
INV-003162,1481,PRJ-00376,2020-09-15,2020-11-14,2020-11-11,137980.22,0.08,11038.42,149018.64,USD,Paid,Wire Transfer,,Net 15
INV-003163,3624,PRJ-00902,2020-05-22,2020-06-06,2020-06-07,94944.81,0.08,7595.58,102540.39,USD,Paid,Wire Transfer,,Net 45
INV-003164,4509,PRJ-00363,2021-11-15,2021-12-30,2021-12-26,97518.19,0.08,7801.46,105319.65000000001,USD,Paid,Bank Transfer,,Net 15
INV-003165,3399,PRJ-01097,2020-06-24,2020-08-23,,190411.1,0.08,15232.89,205643.99,USD,Draft,,,Net 60
INV-003166,174,PRJ-01002,2022-06-24,2022-08-08,,142911.01,0.08,11432.88,154343.89,USD,Sent,,,Net 15
INV-003167,45,PRJ-00100,2024-03-03,2024-04-17,,156171.57,0.08,12493.73,168665.30000000002,USD,Sent,,,Net 60
INV-003168,50,PRJ-00262,2020-10-14,2020-10-29,,69294.1,0.08,5543.53,74837.63,USD,Sent,,Offer catch yeah religious hand picture.,Net 60
INV-003169,700,PRJ-00449,2024-12-23,2025-01-07,,27338.39,0.08,2187.07,29525.46,USD,Draft,,Concern particularly movement want usually become.,Net 60
INV-003170,62,PRJ-00573,2020-01-09,2020-01-24,,79942.52,0.08,6395.4,86337.92,USD,Overdue,,,Net 15
INV-003171,2017,PRJ-01001,2021-03-08,2021-05-07,,187379.41,0.08,14990.35,202369.76,USD,Draft,,Until decide want commercial third government amount land.,Net 60
INV-003172,4826,PRJ-00246,2022-08-23,2022-09-22,,194326.1,0.08,15546.09,209872.19,USD,Draft,,,Net 15
INV-003173,4162,PRJ-00616,2022-05-29,2022-07-13,2022-07-05,162749.5,0.08,13019.96,175769.46,USD,Paid,Wire Transfer,Thus consider site test technology truth.,Net 60
INV-003174,4530,PRJ-00439,2021-07-30,2021-09-13,2021-09-17,188455.2,0.08,15076.42,203531.62000000002,USD,Paid,Check,Where born create point group.,Net 60
INV-003175,3706,PRJ-00091,2023-03-24,2023-04-23,2023-04-14,67514.9,0.08,5401.19,72916.09,USD,Paid,PayPal,,Net 30
INV-003176,2612,PRJ-00712,2020-08-26,2020-10-25,,134544.26,0.08,10763.54,145307.80000000002,USD,Cancelled,,Trade voice as red understand.,Net 60
INV-003177,3216,PRJ-00089,2020-02-16,2020-04-01,,40790.72,0.08,3263.26,44053.98,USD,Draft,,,Net 45
INV-003178,2741,PRJ-00112,2023-08-02,2023-09-01,,144634.51,0.08,11570.76,156205.27000000002,USD,Overdue,,Shake direction evidence matter skill fish task can.,Net 30
INV-003179,2205,,2023-06-04,2023-07-19,,195737.3,0.08,15658.98,211396.28,USD,Draft,,Upon century official debate other.,Net 60
INV-003180,4697,PRJ-01035,2022-11-19,2023-01-03,,119891.42,0.08,9591.31,129482.73,USD,Sent,,Onto occur bring forward around computer.,Net 60
INV-003181,4572,PRJ-01011,2024-05-17,2024-06-01,,54595.01,0.08,4367.6,58962.61,USD,Cancelled,,,Net 60
INV-003182,4798,PRJ-00032,2023-04-05,2023-04-20,,76027.33,0.08,6082.19,82109.52,USD,Cancelled,,,Net 45
INV-003183,824,,2020-02-22,2020-03-08,,128865.48,0.08,10309.24,139174.72,USD,Cancelled,,Hand air recently mission daughter blood.,Net 45
INV-003184,1221,PRJ-00379,2020-11-21,2021-01-20,2021-01-12,59250.83,0.08,4740.07,63990.9,USD,Paid,Check,,Net 30
